E1,px1,py1,pz1,pt1,eta1,phi1,E2,px2,py2,pz2,pt2,eta2,phi2,M,Class
67.8542,5.12671,-66.795,-10.7854,66.9915,-0.16030899999999998,-1.49419,68.2232,-5.1593599999999995,67.1531,10.8737,67.351,0.160754,1.6474799999999998,136.077,0
66.017,11.9467,-48.4311,-43.2428,49.8828,-0.78405,-1.32895,68.1855,-12.3764,50.1216,44.541000000000004,51.6271,0.780917,1.8128799999999998,134.185,0
59.5874,40.5736,-39.7387,-18.0354,56.7924,-0.31245700000000004,-0.775003,57.845,-39.3746,38.5835,17.5212,55.1275,0.312709,2.36634,117.42,0
56.8055,24.7027,50.2527,9.5554,55.996,0.169827,1.11392,55.2121,-24.0116,-48.8457,-9.26835,54.4285,-0.169472,-2.02769,112.006,0
49.3198,-7.033710000000001,-47.5276,11.1392,48.0453,0.22981999999999997,-1.7177200000000001,49.2503,7.0473399999999975,47.4712,-11.0635,47.9914,-0.228535,1.4234200000000001,98.57,0
64.6203,-13.2838,-56.59,28.2292,58.1282,0.46832799999999997,-1.8013599999999999,61.5265,12.6463,53.8785,-26.8825,55.3428,-0.468426,1.34025,126.109,0
74.8761,36.2448,-64.8216,-9.5335,74.2666,-0.128019,-1.0609600000000001,74.1292,-35.9088,64.1982,9.18024,73.5585,0.12448,2.08078,149.003,0
181.42,33.6677,7.178560000000001,178.12400000000005,34.4245,2.34607,0.21007199999999998,56.9519,-42.6222,6.84265,37.1488,43.168,0.779265,2.98241,101.005,0
67.8564,0.548768,67.0461,10.4406,67.0483,0.155095,1.56261,65.4602,-0.528303,-64.6761,-10.0873,64.6782,-0.155336,-1.5789600000000001,133.295,0
60.8296,-36.6135,-45.2151,17.7562,58.1803,0.300643,-2.25146,64.2174,38.6622,47.7144,-18.7733,61.412,-0.301124,0.8898149999999999,125.001,0
67.4161,-22.0635,-54.6898,-32.6673,58.9726,-0.52893,-1.9542599999999999,66.3789,21.7183,53.8444,32.1751,58.0595,0.529135,1.1874,133.791,0
187.08599999999998,5.88831,48.3979,180.62099999999998,48.7548,2.02048,1.44973,145.964,-6.26714,-48.9354,137.374,49.3351,1.7480000000000002,-1.6981700000000002,98.9996,0
95.7971,-0.404283,-39.1517,87.4303,39.1538,1.5432299999999999,-1.58112,48.1917,0.133046,44.6435,18.1486,44.6437,0.396084,1.56782,97.7529,0
53.9518,25.7106,-44.7155,15.8199,51.5802,0.30209,-1.04898,54.0872,-25.814,44.8108,-15.8443,51.7143,-0.30178,2.09343,108.039,0
69.8547,-11.3,-64.779,23.5723,65.7572,0.35120999999999997,-1.7435,80.3021,12.9045,74.5365,-26.9481,75.6454,-0.349108,1.39937,149.793,0
75.2138,1.62504,-74.9246,6.38479,74.9422,0.0850934,-1.54911,74.5278,-1.60965,74.2458,-6.27307,74.2633,-0.0843706,1.59247,149.74,0
54.6778,12.4208,-49.7332,19.0258,51.2608,0.363124,-1.32605,57.5394,-13.0861,52.3316,-20.0233,53.9429,-0.363159,1.8158299999999998,112.181,0
61.8639,-8.14587,-60.1912,11.7389,60.7399,0.192081,-1.7053099999999999,61.4275,8.0715,59.7732,-11.6334,60.3157,-0.191699,1.4365700000000001,123.291,0
62.5584,28.4176,-55.6884,2.18765,62.5201,0.034983999999999994,-1.09895,62.16,-28.2449,55.3275,-2.22457,62.1201,-0.0358031,2.04281,124.71799999999999,0
53.0405,27.2531,-45.1306,-5.81252,52.7209,-0.110028,-1.02754,51.2942,-26.3508,43.6461,5.63304,50.9838,0.11026300000000001,2.11396,104.32,0
73.2844,57.1435,-39.6545,23.0809,69.5547,0.326031,-0.606651,73.1059,-57.0224,39.5537,-22.9871,69.3978,-0.325461,2.53514,146.39,0
80.0729,14.1476,-54.0805,57.3307,55.9004,0.899351,-1.31493,103.088,-54.9511,14.1904,86.0592,56.7538,1.2038,2.88888,98.6469,0
70.3226,40.1356,-52.5202,24.0006,66.1002,0.355555,-0.918273,69.0037,-39.4235,51.4958,-23.5684,64.8539,-0.35585,2.22419,139.32,0
52.1555,23.8425,-37.6094,27.1525,44.5301,0.5771729999999999,-1.00579,50.8116,-23.241,36.6329,-26.4517,43.3833,-0.577142,2.13615,102.958,0
54.7378,-1.7180799999999998,54.5794,-3.78885,54.6065,-0.0693291,1.60226,53.2529,1.66983,-53.0949,3.7412400000000003,53.1212,0.0703703,-1.53936,107.98,0
57.6319,13.5838,-52.6116,-19.2073,54.3369,-0.34651,-1.3181200000000002,59.6806,-14.0479,54.5012,19.8504,56.2826,0.345762,1.82306,117.295,0
70.5106,1.6811099999999999,-69.8814,-9.246189999999999,69.9016,-0.131892,-1.54674,69.1468,-1.65162,68.5131,9.192789999999999,68.533,0.13373800000000002,1.5949,139.651,0
67.6443,-45.7414,-37.0163,-33.3655,58.8429,-0.540346,-2.46124,65.985,44.6628,36.1348,32.4579,57.4499,0.538562,0.680241,133.619,0
60.2555,28.6811,-52.2386,8.90124,59.5943,0.148814,-1.06869,58.0015,-27.6216,50.2874,-8.50751,57.373999999999995,-0.147743,2.07308,118.235,0
63.3888,53.8635,-32.016999999999996,-9.579360000000001,62.6607,-0.15228699999999998,-0.5362979999999999,63.4904,-53.9523,32.0642,9.59465,62.7611,0.15228599999999998,2.60537,126.87899999999999,0
65.4815,7.9733100000000015,-64.9057,-3.3904300000000003,65.3936,-0.0518233,-1.44856,64.3655,-7.839069999999999,63.7994,3.33072,64.2792,0.051793200000000005,1.69305,129.842,0
57.629,-20.3441,-52.7864,-10.991,56.5711,-0.19308499999999998,-1.9386599999999998,57.1548,20.1813,52.3427,10.9368,56.0985,0.193742,1.2028,114.78299999999999,0
49.2742,-14.5717,-41.8632,-21.5191,44.3268,-0.468174,-1.90576,48.3192,14.290999999999999,41.0538,21.0971,43.4701,0.4680470000000001,1.23581,97.5887,0
53.3773,-2.81652,-53.0516,5.1692599999999995,53.1264,0.0971483,-1.62384,54.9403,2.88007,54.6172,-5.20582,54.6931,-0.09503930000000001,1.51811,108.306,0
68.1587,-12.0404,-52.6816,-41.5365,54.04,-0.7079810000000001,-1.7954900000000005,67.3942,11.8863,51.9733,41.2244,53.3152,0.7116210000000001,1.34596,135.55100000000002,0
56.0917,6.56853,-46.449,30.7509,46.9111,0.615841,-1.43031,51.9455,-6.04964,43.0089,-28.4948,43.4323,-0.616309,1.7105400000000002,107.958,0
65.7963,-6.586069999999999,-57.0427,-32.1231,57.4216,-0.533723,-1.68575,65.4743,6.5537100000000015,56.7713,31.9522,57.1483,0.533447,1.45586,131.27,0
94.6427,32.8215,43.7971,77.2126,54.7306,1.1442299999999999,0.927681,65.8185,-27.9278,-42.6759,41.6036,51.0019,0.744901,-2.15027,107.728,0
58.331,-4.0541599999999995,-42.7191,39.5112,42.9111,0.824225,-1.6654200000000001,59.4598,4.1097,43.5308,-40.2944,43.7244,-0.8248030000000001,1.4766700000000001,117.785,0
68.0592,-22.8251,-63.9804,-4.1919900000000005,67.9299,-0.061671400000000015,-1.91347,71.7815,24.052,67.5398,3.5283800000000003,71.6947,0.049194199999999993,1.22868,139.78799999999998,0
67.7241,-28.0762,-61.6244,-0.834658,67.7188,-0.012325,-1.9983,65.586,27.2134,59.6731,0.247864,65.5854,0.00377925,1.14293,133.292,0
73.0772,19.1819,-41.20399999999999,-57.2236,45.4502,-1.0532299999999999,-1.1351,66.1378,-17.3471,37.3346,51.7629,41.1679,1.05218,2.00576,139.042,0
55.5106,21.8534,-40.1904,31.4416,45.7476,0.6422180000000001,-1.07277,55.5863,-21.8816,40.2274,-31.5084,45.7936,-0.6428510000000001,2.06898,111.09700000000001,0
49.376999999999995,-0.24449099999999999,-48.4526,9.50606,48.4532,0.194953,-1.57584,49.5118,0.24139000000000002,48.5746,-9.58456,48.5752,-0.196056,1.5658299999999998,98.8888,0
49.4806,31.9135,-33.8789,16.7949,46.543,0.353441,-0.815261,47.9057,-30.877,32.7557,-16.3896,45.0147,-0.35649400000000003,2.32668,97.3735,0
62.9253,30.0441,-47.2605,28.6947,56.0018,0.492266,-1.00453,61.1453,-29.2143,45.9629,-27.796999999999997,54.4615,-0.490492,2.13699,124.05799999999999,0
52.4631,33.2842,-26.9034,-30.3437,42.7975,-0.660028,-0.6797770000000001,53.9063,-34.2248,27.6225,31.1695,43.9811,0.6597810000000001,2.46254,106.36,0
60.0807,-17.6043,-48.2218,-31.2158,51.3348,-0.575743,-1.92083,59.5414,17.3996,47.7256,31.0595,50.7984,0.578599,1.2212,119.62100000000001,0
59.2316,29.0952,-43.1604,28.2669,52.0514,0.519388,-0.9776530000000001,60.3849,-29.6454,43.983000000000004,-28.8612,53.0411,-0.520331,2.16387,119.611,0
49.8019,-26.9585,41.1936,7.5198100000000005,49.2308,0.152158,2.15028,49.4152,26.7283,-40.9119,-7.32568,48.8691,-0.149348,-0.992094,99.2162,0
70.1103,-57.7267,-27.7857,28.4786,64.0657,0.4310479999999999,-2.69299,72.6023,59.7466,28.764,-29.5643,66.3101,-0.432262,0.448684,142.691,0
47.6525,41.5409,-23.3389,-0.628916,47.6482,-0.0131988,-0.51188,55.5051,-49.1368,18.1448,18.3613,52.38,0.34373200000000004,2.78785,101.205,0
45.7481,6.09753,-45.0147,-5.4199699999999975,45.4258,-0.11903299999999999,-1.43616,52.3797,-7.1266300000000005,51.4956,6.40576,51.9864,0.12290999999999999,1.70832,97.9032,0
51.5109,-3.5837,-50.3145,10.4388,50.442,0.20549699999999999,-1.6419,52.0533,3.64119,50.8496,-10.5165,50.9798,-0.204852,1.4993100000000001,103.56299999999999,0
51.9337,22.5346,-41.702,-21.2187,47.4011,-0.43389799999999995,-1.0753700000000002,51.518,-22.3543,41.3316,21.1207,46.9895,0.435572,2.06659,103.45100000000001,0
70.8589,-32.5136,-62.6233,-6.49261,70.5607,-0.0918852,-2.04968,70.8163,32.4764,62.5946,6.49086,70.5181,0.0919158,1.09219,141.675,0
59.6239,39.2854,-29.9077,-33.4244,49.3742,-0.63369,-0.65069,60.4716,-39.5685,30.0328,34.4843,49.6753,0.647903,2.49235,120.09,0
61.5667,-6.692089999999999,-60.1158,11.4783,60.4871,0.188644,-1.68166,62.7585,6.7948,61.2782,-11.7231,61.6538,-0.18901700000000002,1.46036,124.319,0
52.0422,8.23988,-50.7025,-8.35099,51.3677,-0.161865,-1.4096899999999999,51.3027,-8.09825,49.9645,8.36218,50.6165,0.164464,1.73148,103.34200000000001,0
67.4467,-34.0213,-51.5446,-27.1065,61.76,-0.425907,-2.1541900000000003,63.5581,32.153,48.6648,25.2496,58.3273,0.420401,0.986934,130.947,0
57.0449,-31.0127,-40.8959,-24.8969,51.325,-0.46783,-2.21961,56.7076,30.8308,40.6434,24.7653,51.013999999999996,0.46817,0.9218350000000001,113.75200000000001,0
67.7516,4.14091,-67.5458,-3.2696099999999997,67.6726,-0.0482964,-1.50957,66.976,-4.06233,66.6508,5.190119999999999,66.7745,0.07764810000000001,1.6316700000000002,134.711,0
60.2902,-4.50896,55.0408,24.1885,55.2252,0.42508,1.6525299999999998,60.3406,4.50195,-55.0643,-24.2617,55.24800000000001,-0.42612700000000003,-1.48922,120.631,0
53.8555,-35.8211,-34.0831,-21.3447,49.445,-0.419292,-2.38105,52.9251,35.2791,33.5603,20.74,48.692,0.4140140000000001,0.760436,106.77600000000001,0
55.7394,8.59137,-43.9194,-33.2287,44.7519,-0.687144,-1.37762,53.5656,-8.269810000000001,42.2257,31.904,43.0279,0.686312,1.7642,109.28299999999999,0
52.6456,-22.4174,-47.4063,4.65297,52.4395,0.08861430000000001,-2.01251,52.6946,22.4632,47.4394,-4.64926,52.489,-0.0884605,1.12856,105.34,0
53.8826,46.4514,-26.3234,7.25715,53.3915,0.135508,-0.515564,53.8551,-46.4426,26.2938,-7.216989999999999,53.3693,-0.134819,2.62643,107.738,0
88.8053,-64.1883,-22.7574,-56.9941,68.1031,-0.761208,-2.80088,43.7049,6.7541899999999995,41.8733,10.5411,42.4145,0.24603699999999998,1.41087,108.337,0
177.74599999999995,39.54,-27.7751,171.05200000000005,48.3205,1.9766400000000002,-0.612372,191.524,-39.3937,30.9396,184.858,50.0911,2.0167599999999997,2.47582,98.3806,0
201.93599999999998,-105.867,-52.8844,-163.626,118.34100000000001,-1.12786,-2.6783200000000003,88.9889,-32.4232,-77.4475,-29.4896,83.9606,-0.344384,-1.96727,105.986,0
116.04299999999999,0.473778,48.299,-105.51299999999999,48.3013,-1.52322,1.5609899999999999,124.569,4.48015,-64.3663,-106.556,64.5221,-1.27595,-1.5013,112.419,0
54.4249,-28.7953,-32.3305,-32.9792,43.2947,-0.702511,-2.29842,52.1111,27.5785,30.9912,31.5362,41.4853,0.7012689999999999,0.843601,106.51100000000001,0
50.1727,-20.1718,45.4172,6.9043800000000015,49.6953,0.138491,1.9887700000000001,48.897,19.6778,-44.2609,-6.6829899999999975,48.4381,-0.137536,-1.15245,99.0615,0
66.755,47.7659,-43.3809,17.1095,64.5251,0.262148,-0.737326,69.0899,-49.4588,44.8774,-17.6989,66.7844,-0.262008,2.40472,135.825,0
71.7724,8.27125,70.36,-11.5034,70.8445,-0.16167,1.4537799999999999,70.5655,-8.150160000000001,-69.1949,11.1857,69.6733,0.159863,-1.6880400000000002,142.333,0
69.8768,-2.73674,-58.6642,37.8653,58.728,0.606823,-1.61741,71.0805,2.78273,59.6718,-38.5221,59.7367,-0.6069140000000001,1.5242,140.952,0
70.6725,-2.42722,69.1777,-14.2525,69.2203,-0.204473,1.6058700000000001,70.1791,2.43419,-68.6802,14.2199,68.7233,0.20546599999999998,-1.5353700000000001,140.851,0
78.5819,18.1231,65.0235,-40.2319,67.5018,-0.565403,1.29898,47.8,-11.7161,-40.541,22.4498,42.2,0.509637,-1.8521299999999998,122.539,0
57.5946,-0.526662,-57.5851,0.8982680000000001,57.5875,0.0155977,-1.57994,55.9283,0.512638,55.9196,-0.834881,55.922,-0.014928799999999999,1.5616299999999999,113.51100000000001,0
60.7571,22.831,-56.2725,-1.8885599999999998,60.7276,-0.0310939,-1.18537,63.1769,-23.7423,58.5126,1.9733,63.146,0.031244799999999996,1.9562599999999999,123.91,0
84.7142,-14.0696,26.4833,79.2286,29.9887,1.6987,2.05914,32.1662,15.8158,-22.5961,-16.5508,27.5813,-0.568887,-0.9601129999999999,98.5615,0
56.1646,-23.2027,-44.7297,-24.8061,50.3896,-0.474303,-2.0493200000000003,50.5977,21.0168,40.5739,21.7293,45.6941,0.459225,1.09286,106.615,0
61.1741,5.96873,-56.7373,22.0797,57.0504,0.377958,-1.4659799999999998,61.8944,-6.061319999999999,57.3998,-22.3479,57.7189,-0.37811100000000003,1.676,123.066,0
53.6031,8.51984,24.3957,-46.9632,25.8406,-1.35887,1.2348,52.9364,-8.41635,-24.1109,46.369,25.5376,1.35805,-1.9066400000000001,106.537,0
48.2969,0.0492262,-47.9513,5.76624,47.9513,0.11996400000000006,-1.56977,50.0764,-0.047582599999999996,49.6743,-6.33167,49.6743,-0.127121,1.57175,98.3566,0
66.6571,-5.8221,-65.2611,12.2575,65.5203,0.186006,-1.65977,64.344,5.58703,63.013999999999996,-11.7545,63.2612,-0.184755,1.4823600000000001,130.981,0
54.2603,47.7206,-24.8138,7.1543399999999995,53.7865,0.132625,-0.479504,53.6279,-47.1435,24.5177,-7.232310000000001,53.1379,-0.135688,2.66202,107.88600000000001,0
64.1062,-28.0935,-57.4088,4.958,63.9141,0.0774952,-2.02589,63.3806,27.7748,56.754,-4.96368,63.1859,-0.0784762,1.1156700000000002,127.485,0
44.2388,17.3676,23.4068,-33.2798,29.1464,-0.9781860000000001,0.932441,56.77,-17.7485,-32.0378,43.3751,36.6255,1.00587,-2.0767,100.131,0
54.7468,-24.2244,48.2839,-8.89062,54.0199,-0.163846,2.0358099999999997,53.1264,23.5227,-46.8569,8.57413,52.4298,0.16281500000000002,-1.10554,107.861,0
67.6615,0.174307,36.2972,-57.1013,36.2976,-1.23466,1.56599,65.8527,-0.15781099999999998,-35.3642,55.5509,35.3646,1.2334100000000001,-1.57526,133.502,0
67.9266,-24.1132,-63.3685,-4.12205,67.8013,-0.0607586,-1.9344,67.4047,23.9392,62.8759,4.11214,67.279,0.0610826,1.2070100000000001,135.33,0
60.0472,24.5989,54.063,-8.8172,59.3962,-0.14790699999999998,1.1437899999999999,58.94,-24.149,-53.0823,8.54424,58.3173,0.145994,-1.99775,118.98200000000001,0
56.9834,20.8928,-45.2038,27.6985,49.7985,0.5309149999999999,-1.13785,54.1781,-19.910999999999998,42.9629,-26.3248,47.3525,-0.530671,2.00477,111.126,0
65.8357,-5.89356,-62.5326,19.7298,62.8097,0.30917100000000003,-1.66477,62.5722,5.60706,59.4166,-18.8014,59.6806,-0.310042,1.47671,128.366,0
69.5975,-59.7466,34.5614,8.92523,69.0228,0.128951,2.6171599999999997,68.0521,58.4051,-33.7865,-8.854330000000003,67.4736,-0.130853,-0.52445,137.641,0
63.2919,11.544,-61.9298,-6.1060099999999995,62.9966,-0.096775,-1.3865100000000001,61.1847,-11.1007,59.7796,6.83625,60.8015,0.1122,1.7544,124.455,0
59.8276,-38.7708,-43.2181,-14.4345,58.0601,-0.246121,-2.302,59.2842,38.4157,42.8262,14.3092,57.5313,0.246225,0.839634,119.111,0
54.5519,-14.9028,36.8846,-37.3273,39.7815,-0.8370709999999999,1.95478,52.8284,14.4563,-35.7339,36.1239,38.5474,0.8362120000000001,-1.1863700000000001,107.366,0
57.4093,20.1694,-44.9706,-29.439,49.2865,-0.5665100000000001,-1.14919,54.6248,-19.201,42.8055,27.9799,46.9147,0.565735,1.99246,111.999,0
104.35700000000001,-2.8282599999999998,-65.2973,-81.3554,65.3585,-1.04431,-1.61408,65.0289,-4.46355,53.8934,-36.1154,54.0779,-0.626121,1.65343,121.281,0
54.2579,-9.307160000000001,52.8505,-8.00683,53.6638,-0.14865499999999998,1.74511,52.7005,9.03807,-51.3249,7.836010000000001,52.1146,0.1498,-1.39649,106.947,0
66.4994,-17.9695,-56.321999999999996,-30.448,59.1192,-0.494612,-1.8796400000000002,66.2964,17.8873,56.2023,30.2745,58.9801,0.49307700000000004,1.2626700000000002,132.796,0
50.6065,-1.3368200000000001,-46.2857,20.417,46.305,0.427759,-1.5996700000000001,51.9175,1.35521,47.4899,-20.9354,47.5092,-0.427517,1.54227,102.516,0
68.9839,-15.3006,-66.1215,-12.3532,67.8687,-0.181026,-1.7981900000000002,68.8665,15.2745,66.0102,12.3259,67.7544,0.18093099999999998,1.3434,137.85,0
70.5755,-1.73348,-69.5758,11.7088,69.5974,0.167453,-1.59571,73.3488,1.77311,72.3237,-12.0899,72.3454,-0.166345,1.5462799999999999,143.898,0
63.6511,-7.659569999999999,-63.0517,4.15528,63.5152,0.06537530000000001,-1.6916799999999999,61.9916,7.43388,61.4189,-3.92452,61.8672,-0.06339209999999999,1.45035,125.632,0
64.2722,-17.5446,-61.2337,-8.57455,63.6976,-0.13421,-1.8498400000000002,64.715,17.5609,61.1965,11.6024,63.6663,0.18124400000000002,1.29135,128.952,0
54.8415,-5.87796,-54.4052,3.61996,54.7218,0.066104,-1.67842,53.7209,5.72945,53.285,-3.7162599999999997,53.5921,-0.069288,1.4636799999999999,108.557,0
58.7453,-29.0876,-51.0249,1.17012,58.7335,0.0199213,-2.08891,63.9583,31.6432,55.5612,-1.5241200000000001,63.9401,-0.023834400000000002,1.0530899999999999,122.59299999999999,0
57.7005,-27.0537,25.9408,-43.8692,37.481,-0.996909,2.37719,44.1855,24.178,-25.1275,27.1363,34.8707,0.715553,-0.804652,100.458,0
49.1886,-9.16109,-46.662,12.5792,47.5528,0.26153899999999997,-1.76466,51.0552,9.4845,48.4602,-12.972000000000001,49.3796,-0.259769,1.37752,100.226,0
55.5844,-19.1034,-44.1417,27.8601,48.0981,0.550937,-1.9792299999999998,54.2365,18.6303,43.071999999999996,-27.1901,46.9285,-0.551075,1.16256,109.81299999999999,0
59.5023,-42.0841,-29.5795,-29.9081,51.4395,-0.55283,-2.52895,59.7664,42.2432,29.7343,30.0566,51.6586,0.553182,0.613328,119.26799999999999,0
61.6914,-30.3984,-51.4264,-15.3975,59.7389,-0.254974,-2.10465,61.3929,30.2573,51.1827,15.294,59.4573,0.254471,1.0369,123.084,0
129.464,45.6357,36.8265,115.42200000000001,58.6413,1.42936,0.678975,53.9987,-37.7301,-16.9071,34.7337,41.345,0.763671,-2.72032,103.212,0
51.5402,23.3898,-45.8653,2.38184,51.485,0.0462462,-1.09921,51.9096,-23.5508,46.1961,-2.42388,51.8528,-0.046728399999999996,2.04225,103.449,0
62.9322,-36.9895,-47.9122,17.2233,60.5294,0.28083800000000003,-2.22825,55.7561,33.4559,43.2104,-11.0583,54.6483,-0.200998,0.9119520000000001,118.382,0
52.6725,-33.9028,-32.5535,-23.775,47.0014,-0.486426,-2.3765,59.3089,40.7727,35.5098,-24.3758,54.0681,-0.43681099999999995,0.716514,100.824,0
62.4679,-2.11963,-59.9885,-17.2948,60.0259,-0.28427800000000003,-1.60612,60.7618,2.02071,58.1683,17.4456,58.2034,0.29541999999999996,1.53607,123.21600000000001,0
56.092,-13.600999999999999,-52.0724,-15.8045,53.8194,-0.289593,-1.82628,56.0764,13.618,52.0542,15.7943,53.806000000000004,0.289481,1.31492,112.16799999999999,0
73.2791,12.8147,-71.8477,-6.5961300000000005,72.9816,-0.0902582,-1.39429,73.1564,-12.8085,71.7297,6.5308,72.8643,0.08951010000000001,1.7475,146.436,0
65.3183,-10.6421,-51.9242,-38.1719,53.0036,-0.669118,-1.77295,62.1745,10.1174,49.4274,36.335,50.4522,0.669126,1.36889,127.454,0
60.8634,35.0271,40.145,29.425,53.2777,0.52749,0.853377,63.3204,-36.4468,-41.833999999999996,-30.5124,55.4838,-0.525423,-2.28748,124.15899999999999,0
142.85399999999996,51.0678,1.0608600000000001,133.41,51.0789,1.68798,0.0207706,29.0311,-24.2154,-15.3725,4.48272,28.6828,0.155657,-2.57596,98.0012,0
48.3719,-14.5842,-40.8283,-21.4518,43.3549,-0.47655200000000003,-1.91388,50.6612,15.296,42.8477,22.2858,45.4961,0.472106,1.22791,99.0064,0
53.3035,9.7298,-52.3448,-2.57057,53.2414,-0.0482627,-1.38701,53.1059,-9.67153,52.1588,2.4796,53.0479,0.046725699999999995,1.7541400000000005,106.40899999999999,0
63.6846,-48.916000000000004,-40.0212,-7.825589999999999,63.2018,-0.12350499999999999,-2.45588,64.7219,49.6793,40.6037,8.49804,64.1615,0.132063,0.68521,128.401,0
72.0653,-13.9965,-19.6446,-67.9087,24.1208,-1.7583799999999998,-2.18985,37.4748,20.6755,6.33815,30.6056,21.6252,1.14683,0.297458,101.911,0
59.4559,-46.9414,-34.1007,-12.9857,58.0203,-0.22198600000000002,-2.51333,57.8108,45.6483,33.1543,12.6138,56.4178,0.22175599999999998,0.628159,117.255,0
70.8566,56.2231,-33.3655,-27.3196,65.378,-0.406577,-0.5355880000000001,66.3953,-52.5606,31.2582,25.8578,61.153,0.411155,2.60507,137.179,0
54.3212,25.9226,-43.6434,19.3405,50.7615,0.372343,-1.03483,52.7991,-25.1929,42.43,-18.7816,49.3456,-0.371975,2.10661,107.11,0
63.5641,43.5943,-38.2765,25.9777,58.0134,0.4340310000000001,-0.720536,62.2921,-42.8089,37.6017,-25.1753,56.978,-0.4286,2.42086,125.84899999999999,0
51.308,0.383656,-51.2983,0.916407,51.2997,0.017862799999999998,-1.56332,53.4315,-0.405656,53.4235,-0.8285370000000001,53.425,-0.0155078,1.57839,104.71799999999999,0
67.8755,-44.4674,-37.5518,-34.9226,58.2021,-0.5688449999999999,-2.4403099999999998,67.7442,44.3437,37.4242,34.9617,58.0253,0.57099,0.700976,135.62,0
53.3781,-23.9667,-47.3914,5.3725,53.1069,0.100992,-2.0390099999999998,54.5018,24.4664,48.3798,-5.58828,54.2145,-0.102896,1.10259,107.874,0
56.3804,-22.4395,-51.2365,-7.0727899999999995,55.9349,-0.126112,-1.9835900000000002,50.7529,20.1808,46.1124,6.4979,50.3351,0.128737,1.15826,106.985,0
64.3658,10.7423,-61.4826,15.7304,62.413999999999994,0.249439,-1.39782,70.2842,-19.7999,63.333999999999996,-23.1653,66.3568,-0.34237399999999996,1.8738,134.126,0
55.7594,-24.2416,-46.9674,17.7625,52.8545,0.33004,-2.04727,55.7076,24.2279,46.9251,-17.7306,52.8106,-0.329732,1.09419,111.46700000000001,0
51.861999999999995,39.3894,23.8081,-23.9021,46.0255,-0.4984270000000001,0.543671,52.556000000000004,-39.9161,-24.1384,24.2109,46.6472,0.4981600000000001,-2.5977,104.416,0
67.1879,4.29815,-61.9886,-25.5566,62.1374,-0.400499,-1.50157,67.5822,-4.34891,62.4843,25.38,62.6355,0.39486,1.64028,134.769,0
70.3893,-32.249,-59.7798,-18.4671,67.9236,-0.268637,-2.0655099999999997,71.7023,32.8182,60.8731,18.938,69.1561,0.27053299999999997,1.07634,142.086,0
64.1766,8.26961,-57.2234,27.8516,57.8179,0.464796,-1.4272799999999999,66.9213,-8.640260000000001,59.7531,-28.8678,60.3746,-0.4615800000000001,1.7144,131.069,0
49.9596,42.1099,-24.0422,12.0283,48.4899,0.24558200000000002,-0.518778,54.4181,-45.8441,26.201999999999998,-13.1565,52.8037,-0.24665,2.62236,104.28200000000001,0
64.7035,-4.33598,-49.5602,41.3705,49.7495,0.7571359999999999,-1.6580599999999999,62.0866,4.1733199999999995,47.5333,-39.7228,47.7161,-0.757832,1.48322,126.76299999999999,0
